State,States,COUNTY,County,Species_Group,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Hardwood_Density_lb_ft3,Df,CC,Percentshoot,HANPP_lb_C_perthousand_cubicfeet,TotalHANPP_Harvest_in_Tonnes,HANPP_harvest_used_in_Tonnes,HANPP_Harvest_unused_in_Tonnes,HANPP_Harvest_above_ground_in_Tonnes,HANPP_Harvest_below_ground_in_Tonnes,Stcnty
SC 2007,SOUTH CAROLINA,HAMPTON,Hampton,Hardwood,"3,632",351,"3,983",652,"1,014","1,666","1,093",835,"1,928","5,377","2,200","7,577",43,0.78,0.45,0.8,18866,64842,34085,30756,51874,12968,SOUTH CAROLINA_HAMPTON
SC 2007,SOUTH CAROLINA,HORRY,Horry,Hardwood,"2,761",300,"3,061",501,780,"1,281",840,642,"1,482","4,102","1,722","5,824",43,0.78,0.45,0.8,18866,49840,26195,23645,39872,9968,SOUTH CAROLINA_HORRY
SC 2007,SOUTH CAROLINA,JASPER,Jasper,Hardwood,"1,850",184,"2,034",333,518,851,558,426,984,"2,741","1,128","3,869",43,0.78,0.45,0.8,18866,33110,17406,15703,26488,6622,SOUTH CAROLINA_JASPER
SC 2007,SOUTH CAROLINA,KERSHAW,Kershaw,Hardwood,"2,726",316,"3,042",498,775,"1,273",835,638,"1,473","4,059","1,729","5,788",43,0.78,0.45,0.8,18866,49532,26033,23500,39626,9906,SOUTH CAROLINA_KERSHAW
SC 2007,SOUTH CAROLINA,LANCASTER,Lancaster,Hardwood,"1,238",127,"1,365",223,348,571,375,286,661,"1,836",761,"2,597",43,0.78,0.45,0.8,18866,22224,11681,10543,17780,4445,SOUTH CAROLINA_LANCASTER
SC 2007,SOUTH CAROLINA,LAURENS,Laurens,Hardwood,"2,903",308,"3,211",526,817,"1,343",881,673,"1,554","4,309","1,799","6,108",43,0.78,0.45,0.8,18866,52271,27479,24792,41816,10454,SOUTH CAROLINA_LAURENS
SC 2007,SOUTH CAROLINA,LEE,Lee,Hardwood,952,113,"1,065",175,271,446,292,224,516,"1,419",608,"2,027",43,0.78,0.45,0.8,18866,17347,9114,8233,13877,3469,SOUTH CAROLINA_LEE
SC 2007,SOUTH CAROLINA,LEXINGTON,Lexington,Hardwood,"1,134",125,"1,259",206,321,527,345,264,609,"1,685",710,"2,395",43,0.78,0.45,0.8,18866,20496,10774,9722,16397,4099,SOUTH CAROLINA_LEXINGTON
SC 2007,SOUTH CAROLINA,MARION,Marion,Hardwood,"4,728",534,"5,262",862,"1,340","2,202","1,443","1,104","2,547","7,033","2,978","10,011",43,0.78,0.45,0.8,18866,85671,45031,40641,68537,17134,SOUTH CAROLINA_MARION
SC 2007,SOUTH CAROLINA,MARLBORO,Marlboro,Hardwood,"3,521",389,"3,910",640,996,"1,636","1,073",820,"1,893","5,234","2,205","7,439",43,0.78,0.45,0.8,18866,63661,33461,30200,50929,12732,SOUTH CAROLINA_MARLBORO
SC 2007,SOUTH CAROLINA,MCCORMICK,McCormick,Hardwood,944,102,"1,046",171,267,438,287,220,507,"1,403",588,"1,991",43,0.78,0.45,0.8,18866,17038,8951,8087,13631,3408,SOUTH CAROLINA_MCCORMICK
SC 2007,SOUTH CAROLINA,NEWBERRY,Newberry,Hardwood,"2,365",267,"2,632",431,670,"1,101",722,552,"1,274","3,518","1,489","5,007",43,0.78,0.45,0.8,18866,42849,22524,20325,34279,8570,SOUTH CAROLINA_NEWBERRY
SC 2007,SOUTH CAROLINA,OCONEE,Oconee,Hardwood,"1,859",173,"2,032",333,517,850,558,426,984,"2,749","1,117","3,866",43,0.78,0.45,0.8,18866,33084,17389,15695,26467,6617,SOUTH CAROLINA_OCONEE
SC 2007,SOUTH CAROLINA,ORANGEBURG,Orangeburg,Hardwood,"5,964",586,"6,550","1,072","1,668","2,740","1,797","1,374","3,171","8,833","3,628","12,461",43,0.78,0.45,0.8,18866,106638,56053,50585,85310,21328,SOUTH CAROLINA_ORANGEBURG
SC 2007,SOUTH CAROLINA,PICKENS,Pickens,Hardwood,"1,705",171,"1,876",307,478,785,515,393,908,"2,527","1,042","3,569",43,0.78,0.45,0.8,18866,30543,16054,14488,24434,6109,SOUTH CAROLINA_PICKENS
SC 2007,SOUTH CAROLINA,RICHLAND,Richland,Hardwood,"2,601",293,"2,894",474,737,"1,211",794,607,"1,401","3,868","1,638","5,506",43,0.78,0.45,0.8,18866,47119,24766,22353,37695,9424,SOUTH CAROLINA_RICHLAND
SC 2007,SOUTH CAROLINA,SALUDA,Saluda,Hardwood,"1,497",167,"1,664",272,424,696,456,349,805,"2,225",940,"3,165",43,0.78,0.45,0.8,18866,27085,14240,12845,21668,5417,SOUTH CAROLINA_SALUDA
SC 2007,SOUTH CAROLINA,SPARTANBURG,Spartanburg,Hardwood,"8,021",927,"8,948","1,465","2,279","3,744","2,455","1,877","4,332","11,941","5,083","17,024",43,0.78,0.45,0.8,18866,145687,76575,69112,116549,29137,SOUTH CAROLINA_SPARTANBURG
SC 2007,SOUTH CAROLINA,SUMTER,Sumter,Hardwood,"2,012",232,"2,244",367,572,939,615,471,"1,086","2,994","1,275","4,269",43,0.78,0.45,0.8,18866,36533,19204,17329,29226,7307,SOUTH CAROLINA_SUMTER
SC 2007,SOUTH CAROLINA,UNION,Union,Hardwood,"3,731",417,"4,148",679,"1,056","1,735","1,138",870,"2,008","5,548","2,343","7,891",43,0.78,0.45,0.8,18866,67529,35497,32032,54023,13506,SOUTH CAROLINA_UNION
SC 2007,SOUTH CAROLINA,WILLIAMSBURG,Williamsburg,Hardwood,"2,252",252,"2,504",410,638,"1,048",687,525,"1,212","3,349","1,415","4,764",43,0.78,0.45,0.8,18866,40769,21429,19340,32615,8154,SOUTH CAROLINA_WILLIAMSBURG
SC 2007,SOUTH CAROLINA,YORK,York,Hardwood,"1,961",180,"2,141",351,545,896,587,449,"1,036","2,899","1,174","4,073",43,0.78,0.45,0.8,18866,34856,18322,16534,27885,6971,SOUTH CAROLINA_YORK
SD 2007,SOUTH DAKOTA,BEADLE,Beadle,Hardwood,0,203,203,0,0,0,0,0,0,0,203,203,43,0.78,0.45,0.8,18866,1737,1737,0,1390,347,SOUTH DAKOTA_BEADLE
SD 2007,SOUTH DAKOTA,BENNETT,Bennett,Hardwood,61,37,98,12,22,34,0,0,0,73,59,132,43,0.78,0.45,0.8,18866,1130,839,291,904,226,SOUTH DAKOTA_BENNETT
SD 2007,SOUTH DAKOTA,BON HOMME,Bon Homme,Hardwood,0,107,107,0,0,0,0,0,0,0,107,107,43,0.78,0.45,0.8,18866,916,916,0,733,183,SOUTH DAKOTA_BON HOMME
SD 2007,SOUTH DAKOTA,BROOKINGS,Brookings,Hardwood,0,95,95,3,6,9,0,0,0,3,100,103,43,0.78,0.45,0.8,18866,881,813,68,705,176,SOUTH DAKOTA_BROOKINGS
SD 2007,SOUTH DAKOTA,BROWN,Brown,Hardwood,0,75,75,0,0,0,0,0,0,0,75,75,43,0.78,0.45,0.8,18866,642,642,0,513,128,SOUTH DAKOTA_BROWN
SD 2007,SOUTH DAKOTA,BRULE,Brule,Hardwood,0,5,5,0,0,0,0,0,0,0,5,5,43,0.78,0.45,0.8,18866,43,43,0,34,9,SOUTH DAKOTA_BRULE
SD 2007,SOUTH DAKOTA,BUFFALO,Buffalo,Hardwood,0,57,57,0,0,0,7,157,164,7,214,221,43,0.78,0.45,0.8,18866,1891,488,1403,1513,378,SOUTH DAKOTA_BUFFALO
SD 2007,SOUTH DAKOTA,BUTTE,Butte,Hardwood,0,58,58,0,0,0,0,0,0,0,58,58,43,0.78,0.45,0.8,18866,496,496,0,397,99,SOUTH DAKOTA_BUTTE
SD 2007,SOUTH DAKOTA,CHARLES MIX,Charles Mix,Hardwood,0,92,92,0,0,0,111,131,243,111,224,335,43,0.78,0.45,0.8,18866,2867,787,2080,2293,573,SOUTH DAKOTA_CHARLES MIX
SD 2007,SOUTH DAKOTA,CLARK,Clark,Hardwood,0,62,62,0,0,0,0,0,0,0,62,62,43,0.78,0.45,0.8,18866,531,531,0,424,106,SOUTH DAKOTA_CLARK
SD 2007,SOUTH DAKOTA,CLAY,Clay,Hardwood,16,69,85,3,5,8,0,0,0,19,74,93,43,0.78,0.45,0.8,18866,796,727,68,637,159,SOUTH DAKOTA_CLAY
SD 2007,SOUTH DAKOTA,CODINGTON,Codington,Hardwood,15,61,76,0,0,0,0,0,0,15,61,76,43,0.78,0.45,0.8,18866,650,650,0,520,130,SOUTH DAKOTA_CODINGTON
SD 2007,SOUTH DAKOTA,CUSTER,Custer,Hardwood,2,11,12,0,0,0,0,0,0,2,11,12,43,0.78,0.45,0.8,18866,103,103,0,82,21,SOUTH DAKOTA_CUSTER
SD 2007,SOUTH DAKOTA,DAVISON,Davison,Hardwood,0,41,41,0,0,0,0,0,0,0,41,41,43,0.78,0.45,0.8,18866,351,351,0,281,70,SOUTH DAKOTA_DAVISON
SD 2007,SOUTH DAKOTA,DAY,Day,Hardwood,5,55,60,0,0,0,0,0,0,5,56,60,43,0.78,0.45,0.8,18866,513,513,0,411,103,SOUTH DAKOTA_DAY
SD 2007,SOUTH DAKOTA,DEUEL,Deuel,Hardwood,0,57,57,0,0,0,0,0,0,0,57,57,43,0.78,0.45,0.8,18866,488,488,0,390,98,SOUTH DAKOTA_DEUEL
SD 2007,SOUTH DAKOTA,DEWEY,Dewey,Hardwood,0,128,128,0,0,0,0,0,0,0,128,128,43,0.78,0.45,0.8,18866,1095,1095,0,876,219,SOUTH DAKOTA_DEWEY
SD 2007,SOUTH DAKOTA,DOUGLAS,Douglas,Hardwood,0,24,24,0,0,0,0,0,0,0,24,24,43,0.78,0.45,0.8,18866,205,205,0,164,41,SOUTH DAKOTA_DOUGLAS
SD 2007,SOUTH DAKOTA,EDMUNDS,Edmunds,Hardwood,0,1,1,0,0,0,0,0,0,0,1,1,43,0.78,0.45,0.8,18866,9,9,0,7,2,SOUTH DAKOTA_EDMUNDS
SD 2007,SOUTH DAKOTA,FALL RIVER,Fall River,Hardwood,0,79,79,0,0,0,0,0,0,0,79,79,43,0.78,0.45,0.8,18866,676,676,0,541,135,SOUTH DAKOTA_FALL RIVER
SD 2007,SOUTH DAKOTA,GRANT,Grant,Hardwood,0,222,222,0,0,0,0,0,0,0,222,222,43,0.78,0.45,0.8,18866,1900,1900,0,1520,380,SOUTH DAKOTA_GRANT
SD 2007,SOUTH DAKOTA,GREGORY,Gregory,Hardwood,0,39,39,0,0,0,41,168,208,41,207,247,43,0.78,0.45,0.8,18866,2114,334,1780,1691,423,SOUTH DAKOTA_GREGORY
SD 2007,SOUTH DAKOTA,HAAKON,Haakon,Hardwood,0,0,0,0,0,0,0,71,71,0,71,71,43,0.78,0.45,0.8,18866,608,0,608,486,122,SOUTH DAKOTA_HAAKON
SD 2007,SOUTH DAKOTA,HAMLIN,Hamlin,Hardwood,0,80,80,0,0,0,0,0,0,0,80,80,43,0.78,0.45,0.8,18866,685,685,0,548,137,SOUTH DAKOTA_HAMLIN
SD 2007,SOUTH DAKOTA,HAND,Hand,Hardwood,0,82,82,0,0,0,24,65,89,24,147,171,43,0.78,0.45,0.8,18866,1463,702,762,1171,293,SOUTH DAKOTA_HAND
SD 2007,SOUTH DAKOTA,HANSON,Hanson,Hardwood,0,19,19,0,0,0,0,0,0,0,19,19,43,0.78,0.45,0.8,18866,163,163,0,130,33,SOUTH DAKOTA_HANSON
SD 2007,SOUTH DAKOTA,HUGHES,Hughes,Hardwood,0,41,41,0,0,0,0,0,0,0,41,41,43,0.78,0.45,0.8,18866,351,351,0,281,70,SOUTH DAKOTA_HUGHES
SD 2007,SOUTH DAKOTA,HUTCHINSON,Hutchinson,Hardwood,0,8,8,0,0,0,0,5,5,0,13,13,43,0.78,0.45,0.8,18866,111,68,43,89,22,SOUTH DAKOTA_HUTCHINSON
SD 2007,SOUTH DAKOTA,HYDE,Hyde,Hardwood,0,41,41,0,0,0,0,0,0,0,41,41,43,0.78,0.45,0.8,18866,351,351,0,281,70,SOUTH DAKOTA_HYDE
SD 2007,SOUTH DAKOTA,JACKSON,Jackson,Hardwood,0,110,110,0,0,0,34,62,96,34,172,207,43,0.78,0.45,0.8,18866,1771,941,830,1417,354,SOUTH DAKOTA_JACKSON
SD 2007,SOUTH DAKOTA,JERAULD,Jerauld,Hardwood,0,57,57,0,0,0,0,0,0,0,57,57,43,0.78,0.45,0.8,18866,488,488,0,390,98,SOUTH DAKOTA_JERAULD
SD 2007,SOUTH DAKOTA,JONES,Jones,Hardwood,0,0,0,0,0,0,132,268,399,132,268,399,43,0.78,0.45,0.8,18866,3415,0,3415,2732,683,SOUTH DAKOTA_JONES
SD 2007,SOUTH DAKOTA,KINGSBURY,Kingsbury,Hardwood,0,33,33,0,0,0,0,0,0,0,33,33,43,0.78,0.45,0.8,18866,282,282,0,226,56,SOUTH DAKOTA_KINGSBURY
SD 2007,SOUTH DAKOTA,LAKE,Lake,Hardwood,4,19,24,0,0,0,0,3,3,4,22,27,43,0.78,0.45,0.8,18866,231,205,26,185,46,SOUTH DAKOTA_LAKE
SD 2007,SOUTH DAKOTA,LAWRENCE,Lawrence,Hardwood,8,123,131,0,0,0,0,0,0,8,124,131,43,0.78,0.45,0.8,18866,1121,1121,0,897,224,SOUTH DAKOTA_LAWRENCE
SD 2007,SOUTH DAKOTA,LINCOLN,Lincoln,Hardwood,8,59,67,1,3,4,0,0,0,9,62,71,43,0.78,0.45,0.8,18866,608,573,34,486,122,SOUTH DAKOTA_LINCOLN
SD 2007,SOUTH DAKOTA,LYMAN,Lyman,Hardwood,0,71,71,0,0,0,0,0,0,0,71,71,43,0.78,0.45,0.8,18866,608,608,0,486,122,SOUTH DAKOTA_LYMAN
SD 2007,SOUTH DAKOTA,MCCOOK,McCook,Hardwood,0,48,48,0,0,0,0,0,0,0,48,48,43,0.78,0.45,0.8,18866,411,411,0,329,82,SOUTH DAKOTA_MCCOOK
SD 2007,SOUTH DAKOTA,MCPHERSON,McPherson,Hardwood,0,9,9,0,0,0,0,0,0,0,9,9,43,0.78,0.45,0.8,18866,77,77,0,62,15,SOUTH DAKOTA_MCPHERSON
SD 2007,SOUTH DAKOTA,MEADE,Meade,Hardwood,4,123,127,0,0,0,0,0,0,4,123,127,43,0.78,0.45,0.8,18866,1087,1087,0,869,217,SOUTH DAKOTA_MEADE
SD 2007,SOUTH DAKOTA,MINNEHAHA,Minnehaha,Hardwood,19,201,220,3,6,10,0,0,0,23,207,230,43,0.78,0.45,0.8,18866,1968,1883,86,1575,394,SOUTH DAKOTA_MINNEHAHA
SD 2007,SOUTH DAKOTA,MOODY,Moody,Hardwood,3,108,111,1,1,2,0,0,0,4,109,113,43,0.78,0.45,0.8,18866,967,950,17,774,193,SOUTH DAKOTA_MOODY
SD 2007,SOUTH DAKOTA,PENNINGTON,Pennington,Hardwood,1,227,228,0,0,0,0,0,0,1,227,228,43,0.78,0.45,0.8,18866,1951,1951,0,1561,390,SOUTH DAKOTA_PENNINGTON
SD 2007,SOUTH DAKOTA,POTTER,Potter,Hardwood,0,9,9,0,0,0,0,0,0,0,9,9,43,0.78,0.45,0.8,18866,77,77,0,62,15,SOUTH DAKOTA_POTTER
SD 2007,SOUTH DAKOTA,ROBERTS,Roberts,Hardwood,0,40,40,0,0,0,2,216,218,2,256,258,43,0.78,0.45,0.8,18866,2208,342,1866,1766,442,SOUTH DAKOTA_ROBERTS
SD 2007,SOUTH DAKOTA,SANBORN,Sanborn,Hardwood,1,4,5,0,0,0,0,0,0,1,4,5,43,0.78,0.45,0.8,18866,43,43,0,34,9,SOUTH DAKOTA_SANBORN
SD 2007,SOUTH DAKOTA,SHANNON,Shannon,Hardwood,0,65,65,0,0,0,0,0,0,0,65,65,43,0.78,0.45,0.8,18866,556,556,0,445,111,SOUTH DAKOTA_SHANNON
SD 2007,SOUTH DAKOTA,SPINK,Spink,Hardwood,0,108,108,0,0,0,0,0,0,0,108,108,43,0.78,0.45,0.8,18866,924,924,0,739,185,SOUTH DAKOTA_SPINK
SD 2007,SOUTH DAKOTA,STANLEY,Stanley,Hardwood,0,16,16,0,0,0,0,0,0,0,16,16,43,0.78,0.45,0.8,18866,137,137,0,110,27,SOUTH DAKOTA_STANLEY
SD 2007,SOUTH DAKOTA,TODD,Todd,Hardwood,0,0,0,0,0,0,0,116,116,0,116,116,43,0.78,0.45,0.8,18866,993,0,993,794,199,SOUTH DAKOTA_TODD
SD 2007,SOUTH DAKOTA,TRIPP,Tripp,Hardwood,0,0,0,0,0,0,106,88,194,106,88,194,43,0.78,0.45,0.8,18866,1660,0,1660,1328,332,SOUTH DAKOTA_TRIPP
SD 2007,SOUTH DAKOTA,TURNER,Turner,Hardwood,0,3,3,0,0,0,0,0,0,0,3,3,43,0.78,0.45,0.8,18866,26,26,0,21,5,SOUTH DAKOTA_TURNER
SD 2007,SOUTH DAKOTA,YANKTON,Yankton,Hardwood,0,35,35,0,0,0,0,0,0,0,35,35,43,0.78,0.45,0.8,18866,300,300,0,240,60,SOUTH DAKOTA_YANKTON
SD 2007,SOUTH DAKOTA,ZIEBACH,Ziebach,Hardwood,0,66,66,0,0,0,0,0,0,0,66,66,43,0.78,0.45,0.8,18866,565,565,0,452,113,SOUTH DAKOTA_ZIEBACH
TN 2007,TENNESSEE,ANDERSON,Anderson,Hardwood,"1,898",92,"1,990",163,277,440,252,112,364,"2,313",481,"2,794",43,0.78,0.45,0.8,18866,23910,17030,6880,19128,4782,TENNESSEE_ANDERSON
TN 2007,TENNESSEE,BEDFORD,Bedford,Hardwood,332,19,351,29,49,78,44,20,64,405,88,493,43,0.78,0.45,0.8,18866,4219,3004,1215,3375,844,TENNESSEE_BEDFORD
TN 2007,TENNESSEE,BENTON,Benton,Hardwood,"4,817",469,"5,286",433,736,"1,169",670,298,968,"5,919","1,504","7,423",43,0.78,0.45,0.8,18866,63524,45236,18288,50819,12705,TENNESSEE_BENTON
TN 2007,TENNESSEE,BLEDSOE,Bledsoe,Hardwood,"1,178",101,"1,279",105,178,283,162,72,234,"1,444",352,"1,796",43,0.78,0.45,0.8,18866,15370,10945,4424,12296,3074,TENNESSEE_BLEDSOE
TN 2007,TENNESSEE,BLOUNT,Blount,Hardwood,703,84,787,64,110,174,100,44,144,867,238,"1,105",43,0.78,0.45,0.8,18866,9456,6735,2721,7565,1891,TENNESSEE_BLOUNT
TN 2007,TENNESSEE,BRADLEY,Bradley,Hardwood,711,46,757,62,105,167,96,43,139,869,194,"1,063",43,0.78,0.45,0.8,18866,9097,6478,2619,7277,1819,TENNESSEE_BRADLEY
TN 2007,TENNESSEE,CAMPBELL,Campbell,Hardwood,"6,642",825,"7,467",611,"1,040","1,651",946,421,"1,367","8,200","2,285","10,485",43,0.78,0.45,0.8,18866,89728,63901,25827,71782,17946,TENNESSEE_CAMPBELL
TN 2007,TENNESSEE,CANNON,Cannon,Hardwood,847,39,886,73,123,196,112,50,162,"1,032",212,"1,244",43,0.78,0.45,0.8,18866,10646,7582,3064,8517,2129,TENNESSEE_CANNON
TN 2007,TENNESSEE,CARROLL,Carroll,Hardwood,"3,711",262,"3,973",326,553,879,503,224,727,"4,539","1,040","5,579",43,0.78,0.45,0.8,18866,47744,34000,13744,38195,9549,TENNESSEE_CARROLL
TN 2007,TENNESSEE,CARTER,Carter,Hardwood,"1,418",65,"1,483",121,207,328,188,84,272,"1,728",355,"2,083",43,0.78,0.45,0.8,18866,17826,12691,5135,14261,3565,TENNESSEE_CARTER
TN 2007,TENNESSEE,CHEATHAM,Cheatham,Hardwood,"2,024",94,"2,118",173,295,468,268,120,388,"2,466",508,"2,974",43,0.78,0.45,0.8,18866,25451,18125,7325,20361,5090,TENNESSEE_CHEATHAM
TN 2007,TENNESSEE,CHESTER,Chester,Hardwood,"2,507",151,"2,658",218,370,588,337,150,487,"3,062",671,"3,733",43,0.78,0.45,0.8,18866,31946,22746,9200,25557,6389,TENNESSEE_CHESTER
TN 2007,TENNESSEE,CLAIBORNE,Claiborne,Hardwood,"3,356",164,"3,520",288,490,778,446,199,645,"4,091",852,"4,943",43,0.78,0.45,0.8,18866,42301,30123,12178,33841,8460,TENNESSEE_CLAIBORNE
TN 2007,TENNESSEE,CLAY,Clay,Hardwood,"2,031",94,"2,125",174,296,470,269,120,389,"2,474",510,"2,984",43,0.78,0.45,0.8,18866,25536,18185,7351,20429,5107,TENNESSEE_CLAY
TN 2007,TENNESSEE,COCKE,Cocke,Hardwood,774,36,810,66,113,179,102,46,148,943,194,"1,137",43,0.78,0.45,0.8,18866,9730,6932,2798,7784,1946,TENNESSEE_COCKE
TN 2007,TENNESSEE,COFFEE,Coffee,Hardwood,"1,903",131,"2,034",167,283,450,257,115,372,"2,327",529,"2,856",43,0.78,0.45,0.8,18866,24441,17406,7034,19553,4888,TENNESSEE_COFFEE
TN 2007,TENNESSEE,CROCKETT,Crockett,Hardwood,71,3,74,6,10,16,10,4,14,86,18,104,43,0.78,0.45,0.8,18866,890,633,257,712,178,TENNESSEE_CROCKETT
TN 2007,TENNESSEE,CUMBERLAND,Cumberland,Hardwood,"3,681",347,"4,028",330,561,891,511,227,738,"4,522","1,135","5,657",43,0.78,0.45,0.8,18866,48411,34471,13941,38729,9682,TENNESSEE_CUMBERLAND
TN 2007,TENNESSEE,DAVIDSON,Davidson,Hardwood,158,7,165,13,23,36,21,9,30,192,39,231,43,0.78,0.45,0.8,18866,1977,1412,565,1581,395,TENNESSEE_DAVIDSON
TN 2007,TENNESSEE,DEKALB,DeKalb,Hardwood,"1,409",65,"1,474",121,205,326,187,83,270,"1,716",354,"2,070",43,0.78,0.45,0.8,18866,17715,12614,5100,14172,3543,TENNESSEE_DEKALB
TN 2007,TENNESSEE,DECATUR,Decatur,Hardwood,"1,454",110,"1,564",128,218,346,198,88,286,"1,780",416,"2,196",43,0.78,0.45,0.8,18866,18793,13384,5408,15034,3759,TENNESSEE_DECATUR
TN 2007,TENNESSEE,DICKSON,Dickson,Hardwood,"3,680",171,"3,851",316,536,852,488,217,705,"4,484",924,"5,408",43,0.78,0.45,0.8,18866,46280,32956,13324,37024,9256,TENNESSEE_DICKSON
TN 2007,TENNESSEE,DYER,Dyer,Hardwood,212,10,222,18,31,49,28,13,41,259,53,312,43,0.78,0.45,0.8,18866,2670,1900,770,2136,534,TENNESSEE_DYER
TN 2007,TENNESSEE,FAYETTE,Fayette,Hardwood,"2,693",130,"2,823",231,393,624,358,159,517,"3,282",682,"3,964",43,0.78,0.45,0.8,18866,33923,24158,9764,27138,6785,TENNESSEE_FAYETTE
TN 2007,TENNESSEE,FENTRESS,Fentress,Hardwood,"4,235",319,"4,554",373,634,"1,007",577,257,834,"5,185","1,210","6,395",43,0.78,0.45,0.8,18866,54727,38972,15755,43781,10945,TENNESSEE_FENTRESS
TN 2007,TENNESSEE,FRANKLIN,Franklin,Hardwood,"3,750",274,"4,024",330,560,890,510,227,737,"4,589","1,062","5,651",43,0.78,0.45,0.8,18866,48360,34436,13923,38688,9672,TENNESSEE_FRANKLIN
TN 2007,TENNESSEE,GIBSON,Gibson,Hardwood,625,29,654,54,91,145,83,37,120,762,157,919,43,0.78,0.45,0.8,18866,7865,5597,2268,6292,1573,TENNESSEE_GIBSON
TN 2007,TENNESSEE,GILES,Giles,Hardwood,"4,223",304,"4,527",371,630,"1,001",574,255,829,"5,168","1,189","6,357",43,0.78,0.45,0.8,18866,54401,38741,15661,43521,10880,TENNESSEE_GILES
TN 2007,TENNESSEE,GRAINGER,Grainger,Hardwood,"1,819",98,"1,917",157,267,424,243,108,351,"2,219",473,"2,692",43,0.78,0.45,0.8,18866,23037,16405,6632,18430,4607,TENNESSEE_GRAINGER
TN 2007,TENNESSEE,GREENE,Greene,Hardwood,"1,041",48,"1,089",89,152,241,138,61,199,"1,268",261,"1,529",43,0.78,0.45,0.8,18866,13085,9319,3765,10468,2617,TENNESSEE_GREENE
TN 2007,TENNESSEE,GRUNDY,Grundy,Hardwood,"3,626",446,"4,072",334,567,901,516,230,746,"4,476","1,243","5,719",43,0.78,0.45,0.8,18866,48942,34847,14095,39153,9788,TENNESSEE_GRUNDY
TN 2007,TENNESSEE,HAMBLEN,Hamblen,Hardwood,47,2,49,4,7,11,6,3,9,57,12,69,43,0.78,0.45,0.8,18866,590,419,171,472,118,TENNESSEE_HAMBLEN
TN 2007,TENNESSEE,HAMILTON,Hamilton,Hardwood,777,64,841,69,117,186,107,47,154,952,229,"1,181",43,0.78,0.45,0.8,18866,10107,7197,2910,8085,2021,TENNESSEE_HAMILTON
TN 2007,TENNESSEE,HANCOCK,Hancock,Hardwood,"1,759",81,"1,840",151,256,407,233,104,337,"2,142",442,"2,584",43,0.78,0.45,0.8,18866,22113,15746,6367,17691,4423,TENNESSEE_HANCOCK
TN 2007,TENNESSEE,HARDEMAN,Hardeman,Hardwood,"5,222",297,"5,519",452,769,"1,221",700,311,"1,011","6,373","1,378","7,751",43,0.78,0.45,0.8,18866,66331,47230,19101,53065,13266,TENNESSEE_HARDEMAN
TN 2007,TENNESSEE,HARDIN,Hardin,Hardwood,"6,965",676,"7,641",626,"1,064","1,690",968,431,"1,399","8,559","2,171","10,730",43,0.78,0.45,0.8,18866,91824,65390,26435,73460,18365,TENNESSEE_HARDIN
TN 2007,TENNESSEE,HAWKINS,Hawkins,Hardwood,"4,131",193,"4,324",354,602,956,548,244,792,"5,033","1,039","6,072",43,0.78,0.45,0.8,18866,51963,37004,14959,41570,10393,TENNESSEE_HAWKINS
TN 2007,TENNESSEE,HAYWOOD,Haywood,Hardwood,"2,058",96,"2,154",176,300,476,273,121,394,"2,507",517,"3,024",43,0.78,0.45,0.8,18866,25879,18433,7445,20703,5176,TENNESSEE_HAYWOOD
TN 2007,TENNESSEE,HENDERSON,Henderson,Hardwood,"3,245",199,"3,444",282,480,762,437,194,631,"3,964",873,"4,837",43,0.78,0.45,0.8,18866,41394,29473,11921,33115,8279,TENNESSEE_HENDERSON
TN 2007,TENNESSEE,HENRY,Henry,Hardwood,"6,736",572,"7,308",598,"1,018","1,616",926,412,"1,338","8,261","2,001","10,262",43,0.78,0.45,0.8,18866,87819,62540,25280,70256,17564,TENNESSEE_HENRY
TN 2007,TENNESSEE,HICKMAN,Hickman,Hardwood,"8,507",927,"9,434",772,"1,314","2,086","1,195",532,"1,727","10,474","2,773","13,247",43,0.78,0.45,0.8,18866,113364,80734,32631,90691,22673,TENNESSEE_HICKMAN
TN 2007,TENNESSEE,HOUSTON,Houston,Hardwood,"2,070",96,"2,166",177,302,479,275,122,397,"2,522",520,"3,042",43,0.78,0.45,0.8,18866,26033,18536,7497,20826,5207,TENNESSEE_HOUSTON
TN 2007,TENNESSEE,HUMPHREYS,Humphreys,Hardwood,"4,837",505,"5,342",437,744,"1,181",677,301,978,"5,951","1,550","7,501",43,0.78,0.45,0.8,18866,64192,45715,18476,51353,12838,TENNESSEE_HUMPHREYS
TN 2007,TENNESSEE,JACKSON,Jackson,Hardwood,"2,859",132,"2,991",245,417,662,379,169,548,"3,483",718,"4,201",43,0.78,0.45,0.8,18866,35951,25596,10355,28761,7190,TENNESSEE_JACKSON
TN 2007,TENNESSEE,JEFFERSON,Jefferson,Hardwood,"1,003",46,"1,049",86,146,232,133,59,192,"1,222",251,"1,473",43,0.78,0.45,0.8,18866,12606,8977,3628,10084,2521,TENNESSEE_JEFFERSON
TN 2007,TENNESSEE,JOHNSON,Johnson,Hardwood,"1,038",51,"1,089",89,152,241,138,61,199,"1,265",264,"1,529",43,0.78,0.45,0.8,18866,13085,9319,3765,10468,2617,TENNESSEE_JOHNSON
