State,States,COUNTY,County,Species_Group,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Hardwood_Density_lb_ft3,Df,CC,Percentshoot,HANPP_lb_C_perthousand_cubicfeet ,TotalHANPP_Harvest_in_Tonnes,HANPP_harvest_used_in_Tonnes,HANPP_Harvest_unused_in_Tonnes,HANPP_Harvest_above_ground_in_Tonnes,HANPP_Harvest_below_ground_in_Tonnes,Stcnty
WA 2002,WASHINGTON,PIERCE,Pierce,Hardwood,178,0,178,9,8,17,34,0,34,221,8,229,43,0.78,0.45,0.80,18866,1960,1523,436,1568,392,WASHINGTON_PIERCE
WA 2002,WASHINGTON,SAN JUAN,San Juan,Hardwood,0,0,0,0,0,0,2,0,2,2,0,2,43,0.78,0.45,0.80,18866,17,0,17,14,3,WASHINGTON_SAN JUAN
WA 2002,WASHINGTON,SKAGIT,Skagit,Hardwood,"1,780",0,"1,780",91,91,182,11,0,11,"1,881",91,"1,972",43,0.78,0.45,0.80,18866,16876,15233,1643,13501,3375,WASHINGTON_SKAGIT
WA 2002,WASHINGTON,SNOHOMISH,Snohomish,Hardwood,"5,008",0,"5,008",255,253,508,9,0,9,"5,272",253,"5,525",43,0.78,0.45,0.80,18866,47281,42857,4424,37825,9456,WASHINGTON_SNOHOMISH
WA 2002,WASHINGTON,STEVENS,Stevens,Hardwood,0,0,0,0,0,0,3,0,3,3,0,3,43,0.78,0.45,0.80,18866,26,0,26,21,5,WASHINGTON_STEVENS
WA 2002,WASHINGTON,THURSTON,Thurston,Hardwood,773,0,773,39,35,75,28,0,28,841,35,876,43,0.78,0.45,0.80,18866,7497,6615,881,5997,1499,WASHINGTON_THURSTON
WA 2002,WASHINGTON,WHATCOM,Whatcom,Hardwood,677,0,677,35,38,73,24,0,24,736,38,774,43,0.78,0.45,0.80,18866,6624,5794,830,5299,1325,WASHINGTON_WHATCOM
WI 2002,WISCONSIN,ADAMS,Adams,Hardwood,"4,343","1,672","6,015",268,"1,668","1,935",0,0,0,"4,611","3,339","7,950",43,0.78,0.45,0.80,18866,68034,51475,16559,54427,13607,WISCONSIN_ADAMS
WI 2002,WISCONSIN,ASHLAND,Ashland,Hardwood,"6,578","1,437","8,015",471,"2,990","3,461",134,42,176,"7,182","4,470","11,652",43,0.78,0.45,0.80,18866,99715,68590,31124,79772,19943,WISCONSIN_ASHLAND
WI 2002,WISCONSIN,BARRON,Barron,Hardwood,"3,391","1,323","4,714",272,"1,411","1,683",49,24,73,"3,711","2,758","6,469",43,0.78,0.45,0.80,18866,55360,40341,15019,44288,11072,WISCONSIN_BARRON
WI 2002,WISCONSIN,BAYFIELD,Bayfield,Hardwood,"13,116","3,012","16,128",775,"5,552","6,328",139,65,205,"14,030","8,629","22,660",43,0.78,0.45,0.80,18866,193918,138019,55899,155135,38784,WISCONSIN_BAYFIELD
WI 2002,WISCONSIN,BROWN,Brown,Hardwood,295,113,408,41,128,169,0,0,0,336,242,578,43,0.78,0.45,0.80,18866,4946,3492,1455,3957,989,WISCONSIN_BROWN
WI 2002,WISCONSIN,BUFFALO,Buffalo,Hardwood,"3,042",945,"3,986",375,"1,411","1,786",0,0,0,"3,416","2,356","5,772",43,0.78,0.45,0.80,18866,49395,34111,15284,39516,9879,WISCONSIN_BUFFALO
WI 2002,WISCONSIN,BURNETT,Burnett,Hardwood,"3,987","1,466","5,453",290,"1,237","1,526",0,17,17,"4,276","2,720","6,996",43,0.78,0.45,0.80,18866,59870,46665,13205,47896,11974,WISCONSIN_BURNETT
WI 2002,WISCONSIN,CALUMET,Calumet,Hardwood,270,943,"1,213",14,56,70,0,0,0,284,"1,000","1,283",43,0.78,0.45,0.80,18866,10980,10381,599,8784,2196,WISCONSIN_CALUMET
WI 2002,WISCONSIN,CHIPPEWA,Chippewa,Hardwood,"3,979","1,481","5,460",291,"1,557","1,848",14,184,197,"4,284","3,222","7,506",43,0.78,0.45,0.80,18866,64234,46725,17509,51387,12847,WISCONSIN_CHIPPEWA
WI 2002,WISCONSIN,CLARK,Clark,Hardwood,"7,183","1,659","8,843",474,"2,873","3,347",233,431,663,"7,890","4,963","12,854",43,0.78,0.45,0.80,18866,110001,75676,34325,88001,22000,WISCONSIN_CLARK
WI 2002,WISCONSIN,COLUMBIA,Columbia,Hardwood,"1,192","1,148","2,340",82,277,359,0,0,0,"1,274","1,425","2,699",43,0.78,0.45,0.80,18866,23097,20025,3072,18478,4619,WISCONSIN_COLUMBIA
WI 2002,WISCONSIN,CRAWFORD,Crawford,Hardwood,"1,521",266,"1,788",189,707,897,85,75,160,"1,796","1,049","2,845",43,0.78,0.45,0.80,18866,24347,15301,9046,19477,4869,WISCONSIN_CRAWFORD
WI 2002,WISCONSIN,DANE,Dane,Hardwood,665,"1,173","1,838",81,275,356,178,486,664,924,"1,934","2,858",43,0.78,0.45,0.80,18866,24458,15729,8729,19566,4892,WISCONSIN_DANE
WI 2002,WISCONSIN,DODGE,Dodge,Hardwood,280,174,454,36,137,173,0,0,0,316,311,627,43,0.78,0.45,0.80,18866,5366,3885,1480,4293,1073,WISCONSIN_DODGE
WI 2002,WISCONSIN,DOOR,Door,Hardwood,221,769,990,22,97,119,71,34,105,314,900,"1,214",43,0.78,0.45,0.80,18866,10389,8472,1917,8311,2078,WISCONSIN_DOOR
WI 2002,WISCONSIN,DOUGLAS,Douglas,Hardwood,"8,318","1,569","9,887",438,"2,973","3,411",131,57,188,"8,887","4,599","13,486",43,0.78,0.45,0.80,18866,115410,84610,30799,92328,23082,WISCONSIN_DOUGLAS
WI 2002,WISCONSIN,DUNN,Dunn,Hardwood,"2,544",428,"2,971",245,"1,076","1,320",0,0,0,"2,788","1,503","4,291",43,0.78,0.45,0.80,18866,36721,25425,11296,29377,7344,WISCONSIN_DUNN
WI 2002,WISCONSIN,EAU CLAIRE,Eau Claire,Hardwood,"2,611",622,"3,234",189,961,"1,150",127,80,206,"2,927","1,663","4,590",43,0.78,0.45,0.80,18866,39280,27676,11604,31424,7856,WISCONSIN_EAU CLAIRE
WI 2002,WISCONSIN,FLORENCE,Florence,Hardwood,"4,691","1,166","5,858",358,"2,425","2,783",0,0,0,"5,049","3,591","8,640",43,0.78,0.45,0.80,18866,73939,50131,23808,59151,14788,WISCONSIN_FLORENCE
WI 2002,WISCONSIN,FOND DU LAC,Fond du Lac,Hardwood,118,380,498,15,61,75,0,0,0,132,441,573,43,0.78,0.45,0.80,18866,4904,4262,642,3923,981,WISCONSIN_FOND DU LAC
WI 2002,WISCONSIN,FOREST,Forest,Hardwood,"9,631","2,266","11,896",740,"4,851","5,591",25,12,37,"10,396","7,128","17,524",43,0.78,0.45,0.80,18866,149966,101803,48163,119973,29993,WISCONSIN_FOREST
WI 2002,WISCONSIN,GRANT,Grant,Hardwood,"2,071",959,"3,029",254,951,"1,205",417,152,569,"2,741","2,061","4,803",43,0.78,0.45,0.80,18866,41103,25921,15181,32882,8221,WISCONSIN_GRANT
WI 2002,WISCONSIN,GREEN,Green,Hardwood,407,663,"1,069",40,154,193,0,0,0,446,817,"1,263",43,0.78,0.45,0.80,18866,10808,9148,1660,8647,2162,WISCONSIN_GREEN
WI 2002,WISCONSIN,GREEN LAKE,Green Lake,Hardwood,161,132,293,21,59,80,0,0,0,182,191,373,43,0.78,0.45,0.80,18866,3192,2507,685,2554,638,WISCONSIN_GREEN LAKE
WI 2002,WISCONSIN,IOWA,Iowa,Hardwood,"1,038",97,"1,134",133,490,623,0,0,0,"1,171",587,"1,758",43,0.78,0.45,0.80,18866,15044,9704,5340,12036,3009,WISCONSIN_IOWA
WI 2002,WISCONSIN,IRON,Iron,Hardwood,"8,312","2,224","10,536",469,"3,464","3,933",187,85,272,"8,968","5,774","14,742",43,0.78,0.45,0.80,18866,126158,90164,35994,100926,25232,WISCONSIN_IRON
WI 2002,WISCONSIN,JACKSON,Jackson,Hardwood,"5,531","1,107","6,638",509,"2,294","2,803",88,55,143,"6,128","3,456","9,585",43,0.78,0.45,0.80,18866,82026,56806,25220,65621,16405,WISCONSIN_JACKSON
WI 2002,WISCONSIN,JEFFERSON,Jefferson,Hardwood,420,913,"1,333",33,125,158,132,106,238,585,"1,145","1,730",43,0.78,0.45,0.80,18866,14805,11407,3397,11844,2961,WISCONSIN_JEFFERSON
WI 2002,WISCONSIN,JUNEAU,Juneau,Hardwood,"2,196",781,"2,977",210,990,"1,200",607,623,"1,229","3,013","2,394","5,407",43,0.78,0.45,0.80,18866,46272,25476,20795,37017,9254,WISCONSIN_JUNEAU
WI 2002,WISCONSIN,KENOSHA,Kenosha,Hardwood,11,427,438,1,5,6,0,0,0,12,432,444,43,0.78,0.45,0.80,18866,3800,3748,51,3040,760,WISCONSIN_KENOSHA
WI 2002,WISCONSIN,KEWAUNEE,Kewaunee,Hardwood,160,62,223,20,82,101,0,0,0,180,144,324,43,0.78,0.45,0.80,18866,2773,1908,864,2218,555,WISCONSIN_KEWAUNEE
WI 2002,WISCONSIN,LA CROSSE,La Crosse,Hardwood,"1,841",340,"2,181",234,849,"1,083",258,299,557,"2,332","1,488","3,821",43,0.78,0.45,0.80,18866,32699,18664,14035,26159,6540,WISCONSIN_LA CROSSE
WI 2002,WISCONSIN,LAFAYETTE,Lafayette,Hardwood,68,5,73,9,33,42,0,0,0,77,38,115,43,0.78,0.45,0.80,18866,984,625,359,787,197,WISCONSIN_LAFAYETTE
WI 2002,WISCONSIN,LANGLADE,Langlade,Hardwood,"10,296","3,254","13,550",790,"4,720","5,511",0,0,0,"11,086","7,975","19,060",43,0.78,0.45,0.80,18866,163110,115957,47153,130488,32622,WISCONSIN_LANGLADE
WI 2002,WISCONSIN,LINCOLN,Lincoln,Hardwood,"9,288","2,845","12,132",496,"3,538","4,034",370,322,692,"10,153","6,706","16,859",43,0.78,0.45,0.80,18866,144275,103822,40452,115420,28855,WISCONSIN_LINCOLN
WI 2002,WISCONSIN,MANITOWOC,Manitowoc,Hardwood,537,775,"1,313",68,238,306,0,0,0,605,"1,013","1,618",43,0.78,0.45,0.80,18866,13846,11236,2610,11077,2769,WISCONSIN_MANITOWOC
WI 2002,WISCONSIN,MARATHON,Marathon,Hardwood,"8,329","4,064","12,394",605,"3,658","4,263",272,196,468,"9,206","7,919","17,125",43,0.78,0.45,0.80,18866,146551,106065,40487,117241,29310,WISCONSIN_MARATHON
WI 2002,WISCONSIN,MARINETTE,Marinette,Hardwood,"10,815","2,171","12,986","1,207","4,494","5,700",171,84,255,"12,193","6,749","18,941",43,0.78,0.45,0.80,18866,162092,111131,50961,129674,32418,WISCONSIN_MARINETTE
WI 2002,WISCONSIN,MARQUETTE,Marquette,Hardwood,716,558,"1,274",55,248,303,0,0,0,771,806,"1,578",43,0.78,0.45,0.80,18866,13504,10903,2602,10803,2701,WISCONSIN_MARQUETTE
WI 2002,WISCONSIN,MENOMINEE,Menominee,Hardwood,"8,973","3,288","12,261",629,"3,797","4,426",0,0,0,"9,602","7,086","16,687",43,0.78,0.45,0.80,18866,142803,104926,37877,114242,28561,WISCONSIN_MENOMINEE
WI 2002,WISCONSIN,MILWAUKEE,Milwaukee,Hardwood,1,321,322,0,1,1,0,0,0,1,322,323,43,0.78,0.45,0.80,18866,2764,2756,9,2211,553,WISCONSIN_MILWAUKEE
WI 2002,WISCONSIN,MONROE,Monroe,Hardwood,"3,823",866,"4,689",368,"1,753","2,122",81,390,472,"4,273","3,009","7,282",43,0.78,0.45,0.80,18866,62317,40127,22190,49854,12463,WISCONSIN_MONROE
WI 2002,WISCONSIN,OCONTO,Oconto,Hardwood,"3,816","1,498","5,314",293,"1,553","1,846",0,0,0,"4,109","3,051","7,160",43,0.78,0.45,0.80,18866,61273,45476,15798,49019,12255,WISCONSIN_OCONTO
WI 2002,WISCONSIN,ONEIDA,Oneida,Hardwood,"8,225","2,179","10,404",476,"3,274","3,750",106,83,189,"8,808","5,536","14,344",43,0.78,0.45,0.80,18866,122752,89035,33717,98202,24550,WISCONSIN_ONEIDA
WI 2002,WISCONSIN,OUTAGAMIE,Outagamie,Hardwood,315,93,409,34,163,198,81,40,121,430,297,728,43,0.78,0.45,0.80,18866,6230,3500,2730,4984,1246,WISCONSIN_OUTAGAMIE
WI 2002,WISCONSIN,OZAUKEE,Ozaukee,Hardwood,96,121,217,12,50,62,0,0,0,108,171,279,43,0.78,0.45,0.80,18866,2388,1857,531,1910,478,WISCONSIN_OZAUKEE
WI 2002,WISCONSIN,PEPIN,Pepin,Hardwood,701,48,749,84,326,410,0,0,0,785,373,"1,158",43,0.78,0.45,0.80,18866,9910,6410,3500,7928,1982,WISCONSIN_PEPIN
WI 2002,WISCONSIN,PIERCE,Pierce,Hardwood,962,84,"1,046",105,470,575,0,0,0,"1,068",553,"1,621",43,0.78,0.45,0.80,18866,13872,8951,4921,11098,2774,WISCONSIN_PIERCE
WI 2002,WISCONSIN,POLK,Polk,Hardwood,"1,271","1,494","2,764",136,461,597,210,97,307,"1,616","2,052","3,668",43,0.78,0.45,0.80,18866,31390,23654,7736,25112,6278,WISCONSIN_POLK
WI 2002,WISCONSIN,PORTAGE,Portage,Hardwood,"1,820","1,053","2,873",124,659,783,87,66,153,"2,031","1,778","3,809",43,0.78,0.45,0.80,18866,32596,24586,8010,26077,6519,WISCONSIN_PORTAGE
WI 2002,WISCONSIN,PRICE,Price,Hardwood,"8,192","2,102","10,294",479,"3,196","3,675",156,92,249,"8,827","5,391","14,218",43,0.78,0.45,0.80,18866,121674,88093,33581,97339,24335,WISCONSIN_PRICE
WI 2002,WISCONSIN,RACINE,Racine,Hardwood,12,23,34,2,5,7,0,0,0,13,28,41,43,0.78,0.45,0.80,18866,351,291,60,281,70,WISCONSIN_RACINE
WI 2002,WISCONSIN,RICHLAND,Richland,Hardwood,"2,229",332,"2,561",260,"1,040","1,300",0,0,0,"2,489","1,372","3,861",43,0.78,0.45,0.80,18866,33041,21916,11125,26433,6608,WISCONSIN_RICHLAND
WI 2002,WISCONSIN,ROCK,Rock,Hardwood,62,114,176,8,29,37,18,5,23,87,149,236,43,0.78,0.45,0.80,18866,2020,1506,513,1616,404,WISCONSIN_ROCK
WI 2002,WISCONSIN,RUSK,Rusk,Hardwood,"8,135","1,454","9,589",659,"3,292","3,952",0,0,0,"8,794","4,747","13,541",43,0.78,0.45,0.80,18866,115880,82060,33820,92704,23176,WISCONSIN_RUSK
WI 2002,WISCONSIN,SAUK,Sauk,Hardwood,"3,411","1,504","4,916",338,"1,288","1,626",0,0,0,"3,749","2,792","6,542",43,0.78,0.45,0.80,18866,55985,42070,13915,44788,11197,WISCONSIN_SAUK
WI 2002,WISCONSIN,SAWYER,Sawyer,Hardwood,"14,404","3,115","17,519","1,075","6,234","7,310",127,172,298,"15,606","9,521","25,127",43,0.78,0.45,0.80,18866,215030,149923,65107,172024,43006,WISCONSIN_SAWYER
WI 2002,WISCONSIN,SHAWANO,Shawano,Hardwood,"4,340","1,340","5,680",389,"1,943","2,332",0,0,0,"4,729","3,283","8,012",43,0.78,0.45,0.80,18866,68565,48608,19957,54852,13713,WISCONSIN_SHAWANO
WI 2002,WISCONSIN,SHEBOYGAN,Sheboygan,Hardwood,552,236,787,73,258,331,0,0,0,624,494,"1,118",43,0.78,0.45,0.80,18866,9568,6735,2833,7654,1914,WISCONSIN_SHEBOYGAN
WI 2002,WISCONSIN,ST. CROIX,St. Croix,Hardwood,641,65,706,65,295,360,217,136,353,923,496,"1,419",43,0.78,0.45,0.80,18866,12143,6042,6102,9715,2429,WISCONSIN_ST. CROIX
WI 2002,WISCONSIN,TAYLOR,Taylor,Hardwood,"6,495","1,802","8,298",464,"2,846","3,309",0,0,0,"6,959","4,648","11,607",43,0.78,0.45,0.80,18866,99330,71012,28318,79464,19866,WISCONSIN_TAYLOR
WI 2002,WISCONSIN,TREMPEALEAU,Trempealeau,Hardwood,"2,017",472,"2,490",266,847,"1,113",0,0,0,"2,283","1,320","3,603",43,0.78,0.45,0.80,18866,30834,21309,9525,24667,6167,WISCONSIN_TREMPEALEAU
WI 2002,WISCONSIN,VERNON,Vernon,Hardwood,"2,468","1,044","3,513",282,"1,059","1,342",0,0,0,"2,751","2,104","4,854",43,0.78,0.45,0.80,18866,41539,30063,11476,33231,8308,WISCONSIN_VERNON
WI 2002,WISCONSIN,VILAS,Vilas,Hardwood,"5,908","1,616","7,524",339,"2,234","2,572",205,323,528,"6,452","4,173","10,625",43,0.78,0.45,0.80,18866,90926,64388,26538,72741,18185,WISCONSIN_VILAS
WI 2002,WISCONSIN,WALWORTH,Walworth,Hardwood,86,171,257,3,11,14,366,110,476,455,292,747,43,0.78,0.45,0.80,18866,6393,2199,4193,5114,1279,WISCONSIN_WALWORTH
WI 2002,WISCONSIN,WASHBURN,Washburn,Hardwood,"6,302","1,791","8,092",451,"2,415","2,866",895,456,"1,351","7,648","4,661","12,310",43,0.78,0.45,0.80,18866,105346,69249,36097,84277,21069,WISCONSIN_WASHBURN
WI 2002,WISCONSIN,WASHINGTON,Washington,Hardwood,156,511,667,18,79,97,0,0,0,174,589,764,43,0.78,0.45,0.80,18866,6538,5708,830,5230,1308,WISCONSIN_WASHINGTON
WI 2002,WISCONSIN,WAUKESHA,Waukesha,Hardwood,131,756,887,9,36,45,0,0,0,140,792,932,43,0.78,0.45,0.80,18866,7976,7591,385,6381,1595,WISCONSIN_WAUKESHA
WI 2002,WISCONSIN,WAUPACA,Waupaca,Hardwood,"2,032",727,"2,759",218,984,"1,202",0,0,0,"2,250","1,710","3,960",43,0.78,0.45,0.80,18866,33889,23611,10278,27111,6778,WISCONSIN_WAUPACA
WI 2002,WISCONSIN,WAUSHARA,Waushara,Hardwood,950,600,"1,550",79,361,439,0,0,0,"1,028",961,"1,989",43,0.78,0.45,0.80,18866,17021,13264,3757,13617,3404,WISCONSIN_WAUSHARA
WI 2002,WISCONSIN,WINNEBAGO,Winnebago,Hardwood,375,258,633,43,188,231,0,0,0,418,446,864,43,0.78,0.45,0.80,18866,7394,5417,1977,5915,1479,WISCONSIN_WINNEBAGO
WI 2002,WISCONSIN,WOOD,Wood,Hardwood,"2,969","1,128","4,098",194,"1,226","1,420",0,0,0,"3,164","2,354","5,518",43,0.78,0.45,0.80,18866,47222,35070,12152,37777,9444,WISCONSIN_WOOD
WV 2002,WEST VIRGINIA,BARBOUR,Barbour,Hardwood,"1,981",301,"2,283",340,"1,150","1,489",0,0,0,"2,321","1,451","3,772",43,0.78,0.45,0.80,18866,32280,19537,12742,25824,6456,WEST VIRGINIA_BARBOUR
WV 2002,WEST VIRGINIA,BERKELEY,Berkeley,Hardwood,"1,277",220,"1,497",195,742,937,0,0,0,"1,472",963,"2,435",43,0.78,0.45,0.80,18866,20838,12811,8027,16670,4168,WEST VIRGINIA_BERKELEY
WV 2002,WEST VIRGINIA,BOONE,Boone,Hardwood,"2,991",456,"3,447",513,"1,739","2,252",0,5,5,"3,504","2,200","5,705",43,0.78,0.45,0.80,18866,48822,29498,19323,39057,9764,WEST VIRGINIA_BOONE
WV 2002,WEST VIRGINIA,BRAXTON,Braxton,Hardwood,"4,056",610,"4,666",695,"2,342","3,037",0,0,0,"4,750","2,952","7,702",43,0.78,0.45,0.80,18866,65912,39930,25981,52729,13182,WEST VIRGINIA_BRAXTON
WV 2002,WEST VIRGINIA,BROOKE,Brooke,Hardwood,698,105,803,120,404,524,0,0,0,818,509,"1,327",43,0.78,0.45,0.80,18866,11356,6872,4484,9085,2271,WEST VIRGINIA_BROOKE
WV 2002,WEST VIRGINIA,CABELL,Cabell,Hardwood,"1,023",154,"1,176",178,594,772,0,2,2,"1,200",750,"1,951",43,0.78,0.45,0.80,18866,16696,10064,6632,13357,3339,WEST VIRGINIA_CABELL
WV 2002,WEST VIRGINIA,CALHOUN,Calhoun,Hardwood,"1,545",232,"1,777",267,896,"1,163",0,1,1,"1,812","1,129","2,941",43,0.78,0.45,0.80,18866,25168,15207,9961,20135,5034,WEST VIRGINIA_CALHOUN
WV 2002,WEST VIRGINIA,CLAY,Clay,Hardwood,"3,939",592,"4,531",675,"2,274","2,949",0,0,0,"4,614","2,866","7,480",43,0.78,0.45,0.80,18866,64012,38775,25237,51209,12802,WEST VIRGINIA_CLAY
WV 2002,WEST VIRGINIA,DODDRIDGE,Doddridge,Hardwood,"1,292",195,"1,488",223,750,973,0,0,0,"1,515",946,"2,461",43,0.78,0.45,0.80,18866,21061,12734,8327,16848,4212,WEST VIRGINIA_DODDRIDGE
WV 2002,WEST VIRGINIA,FAYETTE,Fayette,Hardwood,"4,498",838,"5,336",796,"2,808","3,604",0,7,7,"5,294","3,653","8,947",43,0.78,0.45,0.80,18866,76566,45664,30902,61253,15313,WEST VIRGINIA_FAYETTE
WV 2002,WEST VIRGINIA,GILMER,Gilmer,Hardwood,"2,382",357,"2,739",414,"1,383","1,797",0,1,1,"2,796","1,742","4,537",43,0.78,0.45,0.80,18866,38826,23440,15387,31061,7765,WEST VIRGINIA_GILMER
WV 2002,WEST VIRGINIA,GRANT,Grant,Hardwood,"1,626",268,"1,894",261,945,"1,206",0,0,0,"1,887","1,213","3,100",43,0.78,0.45,0.80,18866,26529,16208,10321,21223,5306,WEST VIRGINIA_GRANT
WV 2002,WEST VIRGINIA,GREENBRIER,Greenbrier,Hardwood,"11,165","2,131","13,295","1,688","6,693","8,381",0,0,0,"12,853","8,824","21,676",43,0.78,0.45,0.80,18866,185497,113775,71722,148398,37099,WEST VIRGINIA_GREENBRIER
WV 2002,WEST VIRGINIA,HAMPSHIRE,Hampshire,Hardwood,"2,273",422,"2,695",323,"1,326","1,649",0,0,0,"2,596","1,749","4,345",43,0.78,0.45,0.80,18866,37183,23063,14120,29747,7437,WEST VIRGINIA_HAMPSHIRE
WV 2002,WEST VIRGINIA,HANCOCK,Hancock,Hardwood,692,104,796,119,400,519,0,0,0,811,504,"1,315",43,0.78,0.45,0.80,18866,11253,6812,4441,9003,2251,WEST VIRGINIA_HANCOCK
WV 2002,WEST VIRGINIA,HARDY,Hardy,Hardwood,"2,410",426,"2,836",362,"1,404","1,766",0,7,7,"2,772","1,838","4,609",43,0.78,0.45,0.80,18866,39443,24270,15173,31554,7889,WEST VIRGINIA_HARDY
WV 2002,WEST VIRGINIA,HARRISON,Harrison,Hardwood,"1,319",198,"1,517",228,764,992,0,0,0,"1,546",962,"2,509",43,0.78,0.45,0.80,18866,21471,12982,8489,17177,4294,WEST VIRGINIA_HARRISON
WV 2002,WEST VIRGINIA,JACKSON,Jackson,Hardwood,789,121,910,134,458,592,0,3,3,923,583,"1,505",43,0.78,0.45,0.80,18866,12879,7788,5092,10304,2576,WEST VIRGINIA_JACKSON
WV 2002,WEST VIRGINIA,JEFFERSON,Jefferson,Hardwood,"1,139",171,"1,310",196,659,856,0,0,0,"1,335",830,"2,165",43,0.78,0.45,0.80,18866,18527,11211,7317,14822,3705,WEST VIRGINIA_JEFFERSON
WV 2002,WEST VIRGINIA,KANAWHA,Kanawha,Hardwood,"3,164",476,"3,639",549,"1,839","2,388",0,9,9,"3,713","2,324","6,036",43,0.78,0.45,0.80,18866,51654,31142,20513,41324,10331,WEST VIRGINIA_KANAWHA
WV 2002,WEST VIRGINIA,LEWIS,Lewis,Hardwood,"2,210",334,"2,544",379,"1,278","1,657",0,3,3,"2,589","1,615","4,204",43,0.78,0.45,0.80,18866,35977,21771,14206,28781,7195,WEST VIRGINIA_LEWIS
WV 2002,WEST VIRGINIA,LINCOLN,Lincoln,Hardwood,"1,273",191,"1,464",221,740,961,0,0,0,"1,494",930,"2,425",43,0.78,0.45,0.80,18866,20752,12529,8224,16602,4150,WEST VIRGINIA_LINCOLN
WV 2002,WEST VIRGINIA,LOGAN,Logan,Hardwood,"1,392",209,"1,601",242,809,"1,051",0,0,0,"1,635","1,018","2,652",43,0.78,0.45,0.80,18866,22695,13701,8994,18156,4539,WEST VIRGINIA_LOGAN
WV 2002,WEST VIRGINIA,MARION,Marion,Hardwood,"1,952",306,"2,258",327,"1,134","1,461",0,0,0,"2,279","1,439","3,719",43,0.78,0.45,0.80,18866,31826,19323,12503,25461,6365,WEST VIRGINIA_MARION
WV 2002,WEST VIRGINIA,MARSHALL,Marshall,Hardwood,781,119,900,133,452,584,0,0,0,913,571,"1,485",43,0.78,0.45,0.80,18866,12708,7702,5006,10167,2542,WEST VIRGINIA_MARSHALL
WV 2002,WEST VIRGINIA,MASON,Mason,Hardwood,"2,586",388,"2,975",449,"1,503","1,952",0,8,8,"3,036","1,899","4,935",43,0.78,0.45,0.80,18866,42232,25459,16773,33786,8446,WEST VIRGINIA_MASON
WV 2002,WEST VIRGINIA,MCDOWELL,McDowell,Hardwood,"1,229",266,"1,495",301,903,"1,203",0,3,3,"1,530","1,172","2,702",43,0.78,0.45,0.80,18866,23123,12794,10329,18498,4625,WEST VIRGINIA_MCDOWELL
WV 2002,WEST VIRGINIA,MERCER,Mercer,Hardwood,"1,369",286,"1,656",326,984,"1,310",0,0,0,"1,695","1,270","2,965",43,0.78,0.45,0.80,18866,25374,14172,11202,20299,5075,WEST VIRGINIA_MERCER
WV 2002,WEST VIRGINIA,MINERAL,Mineral,Hardwood,"2,146",400,"2,546",303,"1,252","1,555",0,6,6,"2,449","1,658","4,107",43,0.78,0.45,0.80,18866,35147,21788,13359,28117,7029,WEST VIRGINIA_MINERAL
WV 2002,WEST VIRGINIA,MINGO,Mingo,Hardwood,"1,789",268,"2,057",311,"1,039","1,351",0,3,3,"2,100","1,311","3,411",43,0.78,0.45,0.80,18866,29190,17603,11587,23352,5838,WEST VIRGINIA_MINGO
WV 2002,WEST VIRGINIA,MONONGALIA,Monongalia,Hardwood,"2,302",379,"2,681",370,"1,339","1,709",0,1,1,"2,672","1,719","4,391",43,0.78,0.45,0.80,18866,37577,22943,14634,30062,7515,WEST VIRGINIA_MONONGALIA
WV 2002,WEST VIRGINIA,MONROE,Monroe,Hardwood,"3,306",610,"3,916",633,"2,113","2,746",0,0,0,"3,939","2,723","6,661",43,0.78,0.45,0.80,18866,57003,33512,23491,45602,11401,WEST VIRGINIA_MONROE
WV 2002,WEST VIRGINIA,MORGAN,Morgan,Hardwood,"1,307",218,"1,525",207,759,967,0,12,12,"1,515",989,"2,503",43,0.78,0.45,0.80,18866,21420,13051,8369,17136,4284,WEST VIRGINIA_MORGAN
WV 2002,WEST VIRGINIA,NICHOLAS,Nicholas,Hardwood,"11,789","2,030","13,819","1,813","6,859","8,672",0,7,7,"13,602","8,896","22,498",43,0.78,0.45,0.80,18866,192532,118259,74273,154025,38506,WEST VIRGINIA_NICHOLAS
WV 2002,WEST VIRGINIA,OHIO,Ohio,Hardwood,698,105,803,120,404,524,0,0,0,818,509,"1,327",43,0.78,0.45,0.80,18866,11356,6872,4484,9085,2271,WEST VIRGINIA_OHIO
WV 2002,WEST VIRGINIA,PENDLETON,Pendleton,Hardwood,"1,255",236,"1,491",176,732,908,0,0,0,"1,431",968,"2,399",43,0.78,0.45,0.80,18866,20530,12760,7770,16424,4106,WEST VIRGINIA_PENDLETON
WV 2002,WEST VIRGINIA,PLEASANT,Pleasant,Hardwood,598,90,687,103,346,450,0,1,1,701,437,"1,138",43,0.78,0.45,0.80,18866,9739,5879,3860,7791,1948,WEST VIRGINIA_PLEASANT
WV 2002,WEST VIRGINIA,POCAHONTAS,Pocahontas,Hardwood,"1,417",245,"1,662",213,817,"1,030",0,1,1,"1,630","1,063","2,693",43,0.78,0.45,0.80,18866,23046,14223,8823,18437,4609,WEST VIRGINIA_POCAHONTAS
